	1	2	3	4	5	6	7	8	9	10	11
FAM103A1	4.4532049964253234e-05	-0.0001265656533822	7.607580148215359e-05	-2.9737817196392427e-06	-7.183361552127567e-05	0.0002648974960672	-0.0001269029123643	-7.125535321752136e-05	-5.181539791612835e-06	0.0001097749880404	0.0002206404822964
FAM104A	1.4409314566340876e-05	0.0001114555899271	0.0001812996131182	-0.0001286407182378	1.3643140237786928e-05	-9.319310861378635e-05	-0.0003728900057781	-0.0002844394184322	2.251339016438696e-05	0.0002014898511193	0.0003896488621564
FAM104B	-8.864230160934673e-05	-6.336661342832813e-05	0.0001529381671533	-1.02383701373896e-05	-2.3949479567207726e-05	0.0002663973716161	-0.0001682337734458	5.611705580495404e-07	6.775110700203309e-08	1.8298930966458495e-05	0.0002027757448971
FAM105A	0.0006140237317709	0.000378096305588	-0.0005672283528874	-0.0001779161746222	-0.000537929001077	0.0006386608194727	-0.0004627218301475	-0.000918734336026	-0.0008465255324884	-0.0001535776320907	-8.421535603817439e-05
FAM107A	-2.37429155173154e-05	5.369807766889166e-05	5.623762512182583e-06	3.602931201510481e-05	-2.978014344083836e-05	-8.321231981414752e-05	1.5679377416811403e-05	5.69782777169763e-05	-8.705566144793051e-05	-0.0001417792761845	-2.888710487747996e-05
FAM107B	0.0005108497313141	-0.0007999489482072	1.7934693951789012e-05	0.0003365146590289	-0.0001443013245898	-0.0009469584167644	0.0015785669812267	0.0013201854500289	-0.0006893126852657	-0.0006633089140428	0.0003608804426759
FAM109A	-0.0001367542773051	-2.586213463428848e-05	0.0001815514134584	7.960062707409153e-05	4.81049225309956e-06	0.0002607900059669	-6.820164330872124e-05	-0.0001772212521656	-0.0001587607468956	-0.0001424424966869	-0.000131610694997
FAM109B	-1.5535319127829258e-05	3.860865937468497e-05	-1.4175134810797476e-05	2.35032389213949e-05	-2.6007867623452453e-05	0.000131964932348	-0.0001194166593154	-0.0001250250909887	-8.691387109290887e-07	-5.100817327739462e-06	-3.1361101627492304e-05
FAM110A	-0.0004392035048903	-9.702432462789016e-05	0.0014574930685348	-7.872224859799773e-05	-0.0002587565078609	-0.0001551737860366	-0.0003626362790281	-0.0001370790260805	-0.0002397652908352	0.0003912018489455	-0.0002177494254318
FAM110B	0.0003911474044691	-6.955794648888465e-05	0.000314433596611	-0.0006141710069594	0.0001938219136189	-0.0005340280386767	0.0001157426672909	-0.0002631235220459	-0.0001132218124152	-6.286289769846343e-05	3.0211472697554977e-05
FAM110C	-6.589342181689722e-05	-4.1715678121954446e-05	2.3904367583365025e-05	4.709925103814799e-05	0.0002546173345385	-6.615408950248565e-05	5.0532069780484745e-05	-5.081264193581596e-05	-6.139192120024717e-06	-9.27167363551207e-05	9.23101571518015e-06
FAM110D	2.8463354891757635e-05	-4.198705157314081e-05	1.0413230541758623e-05	6.048330915989887e-06	3.2332410605339614e-05	3.365398898137554e-05	-2.6802004593520585e-06	-7.200850630294211e-05	7.564586685528398e-05	-0.0001168037362964	-2.151595330905428e-06
FAM111A	0.000120765352971	0.0001356655672101	-0.0003831369048462	-0.0001574863304617	1.1456469892439088e-05	-0.0002332063536952	-0.0002971122507766	0.0001043980875457	0.0009962530269813	0.0001636049027716	-6.446582766892234e-05
FAM111B	-1.4560344744006426e-05	5.761006925514322e-06	-1.8777200343293987e-05	1.144474162683549e-06	7.054353019453226e-05	-2.5210122786676437e-05	4.789121421875162e-05	-8.542892948069571e-05	3.786805557745672e-05	-5.222391373476469e-05	0.0001362263080678
FAM114A1	-3.40676970496164e-05	0.0001772457988969	-0.0002020531611944	0.0001881343933147	-7.609522380683633e-05	0.0001244053219688	-0.0001250556943813	-0.000214034304821	-0.0002454000259392	-5.13197971489338e-05	-0.0001215683762675
FAM114A2	5.657251523061643e-05	0.0001022726206204	0.0001391223499695	-4.781255417531077e-05	-0.0001815134043623	7.68217704071842e-05	-0.0003296717841039	-0.0001673965488756	-0.0001082061184127	0.0001642430344009	-6.876520031437632e-05
FAM117A	0.0001497874710606	0.000289166811176	-0.0004063754650067	0.0002866916424867	-8.350047079423844e-05	-0.0003826516371584	-0.0003367884240179	-7.503199581559513e-05	0.0001033526788088	8.669377521432499e-05	0.0004730952235536
FAM117B	-0.0007893795505865	0.0007223029373012	0.0019383721174913	-0.0004572284881345	-0.0001340702318342	-0.0006045676400535	-0.0008315967812433	-0.0009343469566679	-0.0003978555816486	-1.034968234636665e-05	0.0001429104637761
FAM118A	-6.909079482589826e-05	0.0002016559568085	0.0001087000238142	7.996697746652138e-05	-0.000236940080564	-1.3456935118873289e-05	-0.0002456445690135	-0.0001450171003458	-2.3947499075324585e-05	-0.0003467780304271	8.312107145859859e-05
FAM118B	1.332511529224719e-06	0.0001342491928037	0.0004285844796942	-0.0001439025751955	-0.000210425182072	-9.704578265378514e-06	-0.0004898347026595	-0.0002978458917973	3.239894245972591e-05	0.0002109949083523	3.036103942224976e-05
FAM120A	0.0001955081747235	0.0004083364642332	-0.0002999289231259	-7.948074010287988e-05	-0.0001482924397271	-0.0001789162247061	-0.0005023349180115	-0.0004076569607102	0.0001545546135065	-3.992010847470053e-06	-4.16971099910213e-05
FAM120AOS	2.581215782779627e-05	4.145993350580258e-05	-1.0251093284048208e-05	-6.816864403102858e-05	-9.523905194109318e-05	2.168844689260508e-05	-3.249677174789278e-05	-0.000150191092942	0.0001642637415105	1.658978805230701e-05	4.547273251490459e-05
FAM120B	-0.000246908016403	0.0007089519004714	0.00028672768196	-0.0003492972287686	-1.9592627446350625e-05	-0.0006932222655154	-0.0001531018169184	-0.0002968140379852	-0.0002059762260067	-0.0003330886864688	1.7711578251859512e-05
FAM120C	-0.0002126807838544	0.0003734219259683	1.4522149764804366e-06	-8.439930128203274e-05	-3.613274100911306e-05	-7.340210269312046e-05	-0.0001607062241861	-0.0001965294103156	-0.0002600835255286	0.0001658073031566	0.0004794356431085
FAM122A	-3.15813419544664e-06	4.189272319059305e-05	3.5515175045068814e-05	-6.0905497023223406e-06	-7.64327516816676e-05	0.000155718217286	-0.000248053582833	-5.496128583310453e-05	0.0001055005860598	-1.8381569410084488e-05	4.061086598101479e-05
FAM122B	4.801996810711108e-05	9.66293755267065e-05	-8.458930852921846e-06	-6.681187597445541e-05	-0.0001548006147021	7.19235208691581e-05	-0.000207149041171	-0.0001189476721754	-4.4801462085893895e-05	0.0003444840359414	6.332578464195428e-05
FAM122C	-0.0001766085148205	0.0001578128053853	0.0001002546478519	2.1513454160445212e-05	7.741704278199486e-05	-0.0001554451448227	-0.0002035034831881	-6.73976485151719e-05	0.000421612136215	1.3425927084011662e-05	0.0001940807756442
FAM124A	1.1597340891949818e-05	-3.88589212790623e-05	-5.0067694531197216e-05	-4.89697089236781e-05	-1.840866224101492e-05	-0.0001070916666725	0.000449513482529	-0.0001343208013269	-6.044069144177553e-05	9.572664284092993e-05	0.0001234943541387
FAM124B	0.0001119207337069	8.942770026156368e-05	-4.5359821629195416e-05	2.6350275427918093e-05	-0.000128890533913	-7.89678460592163e-05	-8.745691151171875e-06	-0.0002241266028701	-5.894836143723175e-05	-0.0002455857680642	0.0002118520077816
FAM126A	-0.0007260373233418	0.0003859515199615	0.0017752434851515	0.0001323914101074	-0.0005931125329101	-0.0008462473868277	0.0004478454727136	-0.0010294502717441	-0.000419979402843	-0.0005977136865281	-9.174420695785108e-05
FAM126B	0.0004550156240561	0.0002482086142657	3.5318370826322404e-05	7.586728251888372e-05	-0.0001102677332023	-0.0006269630464855	-0.0005089530677824	-0.0005468718966934	-0.0002879165390523	-4.477552420280882e-05	4.926918494484792e-05
FAM127A	9.31100673720867e-05	-0.0001518955333411	6.577099673807409e-05	7.482795999488166e-06	-0.0001284395746292	0.0003422892208845	-0.0001040230925755	-5.3620526212116746e-05	-0.00012702765253	0.0003706838326225	-0.0001759014584239
FAM127B	-6.582451297050174e-05	-5.474952112726246e-05	0.0001607738167697	7.805917944406328e-05	-0.0001216740598077	0.0002459752376334	-0.0001480206044355	-0.0001233149712192	-1.660597775616585e-05	0.0001065182109722	2.184478145953033e-05
FAM127C	-2.926814771967987e-05	3.189877043214813e-05	-3.227791534959379e-05	5.0628891163805257e-05	-5.7405954380749705e-05	6.505711553465931e-05	-2.7842034774221373e-05	-2.113321991129344e-05	4.369616801661508e-05	-1.0618362703261198e-05	-4.3687360849326647e-05
FAM129A	0.0001408689123005	0.0004192724004242	-0.0007176046103782	3.976154962499938e-05	-0.0001497347708984	-0.000536627987375	-0.0004255279970798	0.0007847585235141	0.0006140592233856	-0.0001480472318807	0.0005690705427739
FAM129B	-1.740912639734301e-05	-6.510539922006224e-05	-0.0004889787394776	0.0006705611224758	-0.0005247866115438	-0.0002525852226245	0.0012069189344208	-0.0001028344737687	-0.0004967796978628	0.0001578557433885	-0.0002740769326229
FAM129C	-2.219776676215696e-05	6.216053020852139e-05	-4.873662978700831e-05	1.3090059938824756e-05	0.000202643155721	-4.117554891806915e-05	-8.798206706573004e-05	-0.000148057527665	-8.972107834419233e-05	-8.256223745567657e-05	0.0003110673097429
FAM131A	-4.253697435198397e-05	5.654348997465855e-06	-7.570123449834701e-06	1.3174837752046658e-05	0.0002697816992978	-7.804569579915067e-05	9.013035496499872e-06	-9.28820450517633e-05	-0.0001503769475466	-0.0001045406535092	-0.0001275483670835
FAM131B	3.698612215848205e-05	3.071280491052829e-05	-5.864361925538704e-05	-3.656791314195631e-05	5.74576529334584e-06	-2.4682774960296173e-05	1.086471350316362e-05	-4.217378641224085e-05	-9.596339287846174e-05	0.0001171736397688	0.0001883092755172
FAM131C	-3.9003755370715866e-05	5.092095139636815e-06	-1.7525468779488717e-05	7.392988728684113e-05	7.077153029098811e-05	-5.393299576276896e-06	-8.421558460088442e-06	-6.32459517599634e-05	-3.938302260441382e-05	9.504855808207716e-06	-2.1460246653682597e-05
FAM132A	6.5483522450353096e-06	-3.066413174849408e-06	-2.47843289003171e-05	6.037463696812864e-06	-7.841186431448659e-05	-1.3888111468459867e-05	4.512978936828386e-05	3.557144548871205e-05	0.0001208713970358	-8.616742250787823e-05	-3.473678827649365e-05
FAM133A	1.5235386227972751e-05	2.3286554986605e-05	1.107028870441942e-05	-5.523883547709923e-05	-7.159496349634606e-06	-2.8460554297289043e-05	1.5732874311725606e-05	2.454353697554206e-05	-9.941677607657593e-05	-5.704373940647496e-05	-9.081756113762242e-06
FAM133B	-0.0008168387231411	0.0002962477958336	0.0002979710694261	-0.000307780076033	0.000941863447785	-0.0005037414829682	0.0012880998983551	-0.0006550639905709	-0.0002504357065589	-0.0007122628245783	7.876309678085967e-06
FAM134A	-2.204380127147259e-05	-9.218524480625254e-05	7.48411264740927e-05	3.5492831974929804e-05	7.25745558134829e-05	1.4862093051187918e-06	-6.988546695598546e-05	4.747498884604414e-05	-0.0001624353758336	0.0002173035737257	-5.7013854949727446e-05
FAM134B	0.0001992604534726	0.0001072435980027	0.0001835612123024	-0.0002634686958034	0.0002941040663866	-0.0006760967371089	0.0001989788072704	-0.0005294290373512	-0.0001019668323188	-0.0002264840118757	0.00019007323678
FAM134C	-0.0001129069935476	0.0001689700503328	0.0002952679805515	5.135327651841979e-06	7.427342005129729e-05	-0.0003235538098212	-0.0003031584580817	-0.0002366367082897	-0.0001574661359328	0.0002246339849012	0.0001218221059888
FAM135A	-0.0005772791215474	0.0009434171022528	-0.0002735123776761	-0.000377658127365	8.661885218939525e-05	-0.0001515782587256	-0.0003094042973553	-0.0001636839581578	0.0002094589470884	-0.0001863410157709	-0.0002813338224009
FAM135B	-1.2883550987108098e-05	-3.140892356721153e-05	1.4977386497466433e-05	-9.060974105780328e-06	0.0001061416814272	-5.20668828311593e-05	7.573954871587343e-05	-3.933870133346423e-05	8.608939195275151e-05	9.270333658808837e-06	0.0003483394235123
FAM136A	-0.000104928597349	-3.791952028828039e-05	0.0001311321405356	-8.111016016526583e-05	-6.319014784987293e-05	0.0005463583407269	-0.0001854975887982	-0.0002003198325023	-5.90101680579617e-05	0.0001036351092877	-3.692452529887062e-05
FAM138A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM138B	-3.436891314677997e-05	1.6566609676523578e-05	-1.3509282888961556e-05	5.269400070713028e-05	-1.7916931329692568e-05	-2.481860576776276e-06	5.750059431541069e-06	-9.398628901925448e-06	3.4128187628144923e-06	3.230183899569536e-05	5.799840021343176e-06
FAM138C	-3.38836458015755e-05	7.99286968133188e-06	-1.0254477025361773e-05	4.989798590495951e-05	6.10010653261649e-05	1.2623996745306329e-05	-3.748777426763527e-05	-4.790468581191307e-05	-3.216673588684161e-06	3.138517900009094e-05	-1.630199743217582e-05
FAM138D	2.730464807633889e-05	-1.1609982515600308e-05	-2.851584420932561e-06	1.7128499965365426e-05	-4.175398288932858e-05	1.856898472087494e-05	-1.2358664820282795e-05	-2.0743211067660797e-05	-5.866936487111824e-06	-2.314699364133143e-05	-2.133103732197546e-06
FAM138E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM138F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM13A	0.0006000046776839	0.0006664577787974	-0.0005605968849224	8.401372589975908e-05	-5.684138468621517e-05	-0.0006193762516663	-0.0008923935702808	-0.0009010809189321	-0.0003418238275418	1.1027843209397624e-05	-0.0001816596634732
FAM13B	-0.0003501166691825	0.0003003579322752	0.0005709940175855	-0.0001627372307705	0.0001319458944266	-0.0005826538910542	0.0002644712442042	-0.0005832297482485	-0.0003003598925087	-8.222237276508398e-05	-2.2503608115015366e-06
FAM13C	-4.73145654921746e-05	3.130769627575038e-05	6.072905859845827e-06	6.083615238013184e-05	5.659548453333924e-05	-6.635312690381414e-05	2.631928337626774e-05	-7.123273294171963e-05	-5.689331461428491e-05	-2.2848146162063496e-05	-4.207944699807739e-05
FAM149A	1.3082550401584771e-06	-7.1929098355330586e-06	1.4793143209715076e-05	-2.648821772026832e-05	5.414688515591507e-05	-3.830408754709141e-05	2.7714817330977258e-05	-5.995869795994148e-05	-1.129864881524831e-06	9.792165751435884e-05	-3.381327163456134e-05
FAM149B1	-6.258028671412225e-05	0.0003416617836696	0.0001076624294946	-5.725125275183598e-05	4.405717967182779e-06	-0.0003897703889114	-0.0002209923280222	-0.0002720551961956	-0.0001240124547861	0.0001274395161114	6.76692594645559e-05
FAM150A	-3.839854374762343e-05	2.520723477423368e-05	-1.1238399024369583e-06	-3.415471319923962e-05	7.356022953734411e-05	-2.898149863715934e-05	6.739886431015319e-05	-5.420740272810564e-05	-0.0001016250776627	-5.901246466696496e-05	0.0004483520963415
FAM150B	-3.4699433334267674e-05	9.61673262706583e-06	7.788983001280805e-06	4.88709706156487e-05	-1.0988525142222512e-05	3.0200506685690555e-05	-2.7599496033530983e-05	-5.735155707381786e-05	-7.295807487381044e-05	0.0002061359974471	-5.585922410029135e-06
FAM151A	-2.9758524211355983e-05	2.4383099055435587e-05	-3.4874824524655805e-06	-6.403310592537236e-05	5.488519032748899e-05	9.595419006035222e-05	1.8481409222033367e-05	1.7481917929386723e-06	-0.0002075535587073	-7.273535729969194e-05	-3.234128516827515e-05
FAM151B	0.0004955666184737	0.0002908445858206	-0.0003056940171732	-0.0002139356751369	-8.558706043636624e-05	-0.0004230353262561	-0.0003919999682132	-0.0002576009687263	1.020014813650029e-05	-2.4905826932081173e-05	-0.0001582012838764
FAM153A	-2.211896972400101e-05	4.8726980480886864e-05	-3.1615327366772624e-06	-2.4346576578704866e-05	1.1905134013696264e-05	-1.678941648627011e-05	-1.1957193339403368e-05	-3.894609897841162e-05	-5.16746259430952e-05	0.0001125758731458	0.000170771861724
FAM153B	-1.588484159207641e-05	-1.6033028262812525e-07	-8.83374926886285e-06	-2.43749917259077e-06	7.391546502506121e-06	6.444714498391086e-06	-1.971597613168702e-05	-2.784519922273372e-05	1.2570652810678453e-05	0.0002193581418029	0.0003573115682362
FAM153C	-3.234252516489534e-05	1.5118893573353876e-05	-1.5229747964639307e-05	2.4955358210463852e-05	1.74222614557063e-05	0.0001497523578595	-5.342932538004873e-05	-3.939873381477855e-05	-0.0001257793367529	-0.000234708254639	0.0004063597566408
FAM155A	-5.736608146221577e-06	5.47934452834211e-05	1.7201253042109997e-06	-8.026189240841483e-05	3.411769395362942e-05	-3.5051754240740204e-05	9.411711310285431e-06	-2.3694740156038117e-05	-4.504852248947045e-05	-3.992377083931432e-06	-7.609651020217475e-05
FAM155B	-1.9889995248833635e-05	-1.3994569554378295e-05	-8.734454041173147e-06	-3.604862826318823e-05	1.8970331021622303e-05	-2.727625275953057e-05	7.165471266479374e-05	6.939881793725914e-06	3.749879773570882e-05	0.0002646813519768	-1.153410153352009e-05
FAM156A	-6.249897746091746e-05	0.000219128304692	2.090395622055326e-05	-1.096992330753386e-05	4.940733720168081e-08	-0.000126354903482	-0.0002247672519697	-8.57934888699059e-05	-0.0002020265680333	2.5289808284600463e-05	8.224330695300792e-06
FAM156B	-1.0323431384701922e-05	2.958932219589588e-05	1.3344796921791693e-05	-5.238235625489586e-05	-5.230498301724913e-06	-2.8647278627061942e-05	-2.9022360494937884e-05	-1.0372577382851218e-05	5.477550147314055e-05	0.0001904826757992	-2.0069068541117017e-05
FAM157C	0.0009037245172016	-0.0002130775368554	-0.0002394474328489	-0.0004743894202464	7.438157874112671e-05	-0.0007405760429403	8.873930770724879e-05	4.257670259525024e-05	-0.0002979104564531	0.0002806001899819	-0.0002295781645317
FAM159A	-6.287857780637881e-05	2.366897561601589e-05	-2.6539574118118224e-05	-4.268756913092918e-06	-1.629006869440363e-05	-3.7994511962325394e-05	4.241047170930198e-05	-7.516863179958243e-05	-0.0001125702027348	2.8360485027032124e-05	0.0024120256631689
FAM159B	-4.304900717371448e-05	-3.3288732498659483e-06	5.927069426612884e-05	3.560460720702207e-05	6.0371413332953776e-05	-7.081058888205749e-05	5.055388774775989e-06	-0.0001128397376594	0.0001503542881836	0.0001698934661878	-1.6272553936626433e-05
FAM160A1	-0.0002100042173276	5.8732799302536464e-05	0.0006731931492883	-0.0001869002515819	-5.968886530314414e-06	-0.0002990246533614	2.1808787684628045e-05	-8.892524740049798e-05	-0.0002998217802256	-0.0001004895066052	0.000254639490823
FAM160A2	0.0007760104100364	-8.964654130892463e-05	-0.000234009856976	-4.2405515409128366e-05	-0.0003928488469629	-0.0002836766378286	-0.0002290844645813	-6.224333104379678e-05	-0.0003769774149899	6.381885909691704e-05	-6.105873991882333e-05
FAM160B1	0.0002408664874129	0.0003680628414395	-4.096015706689909e-05	-4.691985367650701e-06	-0.0002442330179786	-0.0004581519013808	-0.0004999489565789	-0.0004524188500866	0.0001902608157767	-1.4102114727166943e-05	2.991443455468952e-05
FAM160B2	-4.1376093015563417e-05	7.63047017837754e-05	-8.985923485382203e-06	-4.581974908373867e-05	0.000153793149868	-2.6118805000916552e-05	-6.0439257301128925e-05	-7.507613281636255e-05	-0.0001593536096551	-3.2586831372373975e-05	0.0001679256032812
FAM161A	-0.0001116053235175	3.798413129562432e-05	2.7921136769700717e-05	3.152655406672853e-05	-2.732469104198073e-06	9.487600367493636e-05	-5.2177721229770485e-05	-2.490609284329898e-05	-5.660930133477084e-05	0.000275384991349	0.0001872387240322
FAM161B	-3.707708869338847e-05	4.585697524694701e-05	1.664025275210648e-05	-5.734806016400276e-05	0.0001771447086682	-0.0001425430977046	9.538642766171828e-05	-0.0001755239172829	-0.0001532860036164	8.801976120859976e-05	1.607169672041173e-05
FAM162A	-0.0004764332011501	2.779985415905697e-05	0.0007493317643173	-0.0003673122723535	-2.143745855514299e-05	0.0007908166129552	-0.000263366601188	-0.0002310845116721	-0.0002606380682383	-6.559348746856484e-05	0.0002749809618102
FAM162B	1.4108441938374266e-05	7.974807698105411e-07	-2.0064674676729648e-05	-1.920754539660332e-05	4.0020235155273786e-05	4.669833018229126e-05	1.1636387725804168e-05	-7.707492402261342e-05	-0.0001190811843486	8.588733258414466e-05	-8.836374546027133e-06
FAM163A	-2.456307182183777e-06	5.625554872704541e-06	-6.691424126321054e-06	-4.405469061403072e-06	-1.6667824489588342e-05	-4.246865995141219e-05	2.2723410836862237e-05	4.439619310156956e-05	-2.2007919553052197e-06	5.286525696859548e-05	-3.76708617035147e-05
FAM163B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM166A	-1.5944961221364777e-05	-1.0009501131275904e-05	-4.535652033900765e-05	-4.3053275367355263e-05	0.000393793551404	-0.0001215174333052	-5.763288405039142e-07	-3.622007436890106e-05	-6.892854132339033e-05	-6.859640575653999e-05	-3.593874740732217e-05
FAM166B	1.2359511511915445e-06	8.376257010122197e-06	-2.0604552369556343e-05	2.5905865205935312e-05	2.05272957554038e-06	6.768831559259504e-06	-1.810798563682623e-05	-7.167749806272314e-05	4.457440333957731e-05	1.1184648305364016e-05	-1.4251583980065409e-05
FAM167A	-4.544593843270449e-05	-9.751898537063248e-06	0.0002225349681519	2.0909465115300477e-05	-4.709827418325808e-05	-5.272521087879229e-05	-4.477808602760898e-05	-1.9769070556094966e-05	-0.0001316950746139	3.9763589307815097e-05	-5.32679869287974e-05
FAM167B	2.4056897045252175e-05	-2.100203414774249e-05	-1.2962834217704026e-05	-1.2421997766642254e-05	3.020083384157572e-05	3.423966772104014e-06	-9.397415564365676e-08	3.918845142381509e-06	-2.082270726262041e-05	8.703209720073897e-07	-3.1725260707031822e-06
FAM168A	-0.0002759270022451	0.0005155930677293	-0.000215576661687	-0.0003174186790257	0.0008996823855893	-0.000511448287547	-0.0004562658657044	-0.0001404963471168	0.0005973407881509	-8.696827075119433e-05	-0.000198450636616
FAM168B	-0.0002286772561164	0.0002501597116434	-9.526249513069032e-05	-0.0001515939592379	9.382977435181704e-05	-0.0004433646636339	0.0006182259982826	1.430673102022483e-05	-0.0002072129048647	1.1248753740027089e-06	-0.000165318787329
FAM169A	-9.446707967532684e-05	6.886810578446756e-05	9.652876387301832e-06	5.492729986089469e-06	2.093656804018436e-05	-4.999931997812126e-05	2.78279500256776e-05	-8.719667823304333e-05	-8.247438997770655e-05	-9.379736157868709e-05	0.0016420474712527
FAM170A	-8.736537504992259e-06	-1.660422161371082e-05	-2.079850508704504e-06	4.777959014074907e-05	3.245271584144333e-05	-2.0847416114751507e-05	3.172121646247581e-05	-4.6546378616067024e-05	-1.3615528537856488e-05	-3.9881999846971865e-05	-5.141199042242169e-06
FAM170B	6.1749393324361295e-06	-3.0296781528422107e-06	-2.3022075022610626e-05	-5.288724049900264e-05	-6.418478959030859e-05	-2.738193948352309e-06	6.929889153651856e-05	0.0001138658553934	0.0001517825686409	-7.854330415143266e-05	4.626235674372689e-06
FAM171A1	-2.6471635377329154e-05	3.691427210208431e-05	1.9481659917098182e-05	1.828017480267288e-06	2.7277117508251505e-05	-5.400174167158638e-05	-1.0410722569146078e-05	-4.043030098773928e-05	-0.0001395820445254	9.938334341098804e-05	0.0007790216574677
FAM171A2	5.654377404637133e-05	7.161140809128246e-06	-1.3424841385101752e-05	-2.59722052213576e-05	-1.864005343106037e-05	-1.8056302789215418e-05	6.310103810550451e-06	-5.018916806102863e-05	-3.148652202748771e-05	-3.3720190190388634e-05	-5.936366821827877e-06
FAM171B	4.0195782652063937e-05	-4.791597658554317e-05	-7.099783197289405e-05	7.670785283961968e-05	0.0001637376993447	-0.0002195108855221	0.0003453295242806	-0.0001800156353864	-5.8494938661887385e-06	-0.000264194510557	-2.931092856151666e-05
FAM172A	-0.0002610527070528	0.0006063468324032	0.0005334429949893	-0.0004092182412297	-0.0001197051612905	-0.0009633325176957	0.0002571713109901	-0.0002577178012426	-9.527818753341986e-05	-0.0005727518407886	0.0001880866343253
FAM173A	5.1287652240934425e-05	-0.0001515196499733	0.0001413169921354	2.3599194632270887e-06	-0.0002271531422593	0.0005437249305771	-0.0003050563340221	-0.0001573487646417	-9.624581449929769e-06	5.064109820337148e-05	-9.203184019539148e-05
FAM173B	0.0001067455331698	0.000170891725485	2.9984265455714288e-05	-4.51851103552852e-05	-0.0001954183309646	-4.624711911456041e-05	-0.0002160041518074	-0.0002183133681604	-0.0002092059020264	0.0001147829149547	7.661987074607361e-05
FAM174A	3.2649196715491686e-05	0.0001132532707065	7.227768792517083e-05	3.843389160378405e-05	-4.001633164374981e-05	-0.0001944654626666	-0.0001638637138095	-0.0001437614939886	-2.130947751248075e-05	4.54945719867237e-05	-1.1652260815552349e-05
FAM174B	0.0002223249747617	0.0001136764763208	-6.307615647394703e-05	-4.409809789449588e-05	-5.744023896733182e-05	-0.0002619031593753	-0.000215914618774	6.230680781085278e-05	-0.0003311009742342	0.0001081317348915	-2.7922244955865435e-05
FAM175A	-0.0003087624117417	0.0001928639731461	0.000154777463512	2.597590637467389e-05	6.309218884498774e-05	-0.0001283669773053	-0.0001757908533833	-8.255273343777024e-05	0.0004274366050842	0.000119772246004	0.000180035967449
FAM175B	6.790761757601699e-06	0.0001540828984749	0.0001409763239088	-5.134068991993629e-05	-0.0001168422161728	-9.945904425202644e-05	-0.0001236503292111	-0.0003986577657623	-9.91801432481563e-05	0.0002191551079266	-8.869679768734663e-05
FAM177A1	-5.221305298301741e-05	-0.0001311728202482	3.403242552903306e-05	-9.280547397365496e-05	0.0003915882254867	-0.0001959778251639	5.962272650414618e-05	0.0002492480607161	-0.0001735935569813	0.0004275582913671	0.0004287964008292
FAM177B	2.450055365944044e-05	1.2538964029213488e-05	-2.723106171972545e-05	1.3459726562401365e-05	3.759690412093272e-05	-0.0001606131518485	-0.0001106899210758	0.0001783409378534	8.78324556945925e-05	0.0001028618344534	-7.58148663906034e-05
FAM178B	-2.605375039659265e-05	3.4094470674840834e-05	1.070238448398677e-05	-5.266355324041913e-05	0.0001104392928694	-4.805686418633317e-05	8.583991489383692e-06	-3.948790160879206e-05	1.4962441324927644e-05	-0.0001219529178416	-3.7702981421777104e-05
FAM179A	0.0001027360946634	7.373598463335685e-05	-0.0001243224042629	6.345165909953924e-05	7.781583794577554e-05	-0.0002833939405111	0.000129254946785	-0.0002432836916396	-9.639462786074778e-05	0.0001528894301319	0.000138481046573
FAM179B	-0.0001934298126125	0.0004412867238407	0.0001727498472414	0.0005123975099569	-3.880974872099791e-06	-0.0005708504104555	-0.0004286031906076	-0.0003755507506378	-0.0004789782579866	-0.0003343089645086	4.048235660135272e-05
FAM180A	-1.6126664485982366e-05	-3.177060112254208e-06	3.010569940082775e-05	3.908292215153234e-05	-3.325661252707487e-05	-5.8252298165356646e-05	2.5677980940253143e-06	0.0001263777114871	-9.265800153211778e-05	7.394711053705084e-05	-2.713406954604761e-05
FAM180B	7.313433971125676e-06	2.98485366113346e-05	2.3553965417170573e-05	-5.54663946035998e-05	1.2793391605709412e-05	-5.822158106547981e-05	-2.889702543259099e-05	7.034172514456871e-05	-5.953294941516666e-06	-0.0001512463811243	-2.119771512812832e-05
FAM181A	-3.682896499900121e-05	-1.1676549825450509e-05	9.786658716368804e-06	-2.4282945892211063e-05	0.0001251643243885	6.879037670613903e-06	-4.082947280314157e-05	8.400008636948753e-05	9.63974553231965e-06	-8.729998326086554e-05	-1.2219407636223671e-05
FAM181B	1.5000211682047967e-05	4.12638275975683e-05	-1.375838503573278e-05	7.264129686095347e-05	-0.0001351722146718	-4.8111301412074594e-05	-2.478890504485981e-05	3.393189076762961e-05	-9.56337651983885e-06	-5.4714569481335446e-05	5.6578313614177296e-06
FAM182B	-6.331066301701987e-07	-7.447693441655285e-06	-1.1709016970779836e-05	-3.497087573763896e-05	1.6480786979591664e-06	-2.0146643713179923e-06	-1.1604017066989404e-05	-1.7499674868811774e-05	2.2828038462476435e-05	6.559584436390604e-05	0.000949551001601
