	1	2	3	4	5	6	7	8	9	10	11	12	13	14
DTWD2	0.0002580448683745	8.481926177313683e-05	0.0005165386459083	-0.0001812173406218	-0.0002921810337793	-9.444555289329975e-05	-0.0004731326185167	-0.0009510107090159	-0.0001768480309347	-4.977664535704506e-05	2.638395561699237e-05	6.64616759271584e-05	1.697575044139984e-05	0.0002489775042796
DTX1	-7.161251814538859e-06	-0.0004210137635238	4.914961301319591e-05	0.0008800450904096	-0.0004996717551325	-0.0003411961246128	-0.000197894838988	-0.0002158633106243	0.0017790130126982	-0.0002253145020139	1.2057536062729217e-05	8.747287848678622e-06	-8.970292563585622e-05	-0.0001563611258257
DTX2	1.0998179835233336e-05	0.0002446971726662	-1.7868870506448147e-05	-7.836714857796978e-05	-4.632106947525157e-05	0.0001570148153141	-8.663352184928051e-05	-0.0003468718374235	1.699558781347185e-05	-0.0001231676643467	-1.7503139371860822e-05	0.0002784109920917	-0.0001080201086637	-0.0004112012157986
DTX3	-5.6863539895451006e-05	9.5319430917554e-06	3.692058880592798e-05	-0.0001861904164879	-0.0001625901917181	0.0002662292938835	0.0001944066819924	-9.177646546476514e-05	0.0003788332177401	-2.0588091539541003e-05	5.1097397641638525e-05	0.0002120924680392	-3.0799166905968065e-05	-0.0001734770464787
DTX3L	-0.0001689687832248	0.0001569358304938	8.173785771044849e-05	0.0001826406106227	-0.0003897581455315	0.0002204012395948	-1.2865804574663076e-05	0.0001754131477226	5.702779288691284e-05	-0.0001434497132255	-0.0001060397199544	-0.0001052328232848	-8.746799271456397e-06	-2.720912994522024e-05
DTX4	0.0001316754986643	-0.0001962388342192	0.0003298948398636	0.0005610864534917	-0.0003914091167851	-0.0001072792074134	-0.0003705407381339	-0.0002615140154656	-2.0903963111887496e-05	-0.0001693454273773	-3.740659327851767e-05	1.781333376773033e-05	-0.0001309792225577	-0.0002040672303064
DTYMK	-5.963740802388349e-05	-7.543814676513099e-05	5.6278519839640496e-05	-0.0001041210437985	3.579469435486816e-05	-5.423008941973442e-05	0.0002889351549536	-8.162540361028276e-06	6.309765053391274e-05	-2.0751515629170944e-05	-4.070845953323318e-05	-0.0001330692177595	-0.0001711069376424	0.0002558994791005
DUBR	-7.197825425395737e-05	8.357118449821445e-05	-0.000133303146953	0.0003859698778244	0.0001020165909592	6.97691738805733e-05	-0.0002944642106231	-0.0002368044159021	0.0001536385767406	-4.900033540459353e-05	-1.3197732150643973e-05	5.886035836933712e-05	-1.983375329335069e-05	-0.0002323588683632
DUOX1	0.0001094379517756	6.369896678639462e-05	-1.443127550492036e-05	3.533981858435723e-05	-1.902814497756396e-06	2.3245440329042056e-05	-0.0001996149215224	-0.0003658503502884	-0.0001135119309582	-3.2940567592297706e-05	-4.767001449777501e-05	1.0247881771818133e-05	-1.616970389339976e-05	0.0001489912067329
DUOX2	2.6565993562070895e-05	-2.286623962728217e-05	7.000352771646085e-05	-6.811986335840215e-05	-2.479114320521646e-05	-3.648728110805968e-05	4.781703288737802e-05	1.4621377436890618e-05	-2.468474058548086e-05	-1.0235749642062048e-05	-1.1327692408649897e-05	-1.7600678299356587e-05	-3.5124775947199694e-05	-4.296531252885871e-05
DUOXA1	-4.692539846862685e-05	-1.1148799684070122e-05	7.805740711662572e-05	-0.0001164587959328	0.0002202246002855	2.517332345594666e-05	0.0001502902738656	-6.786025782261439e-05	-8.33272012202976e-05	-3.567790226573602e-05	-3.879006095965716e-05	-5.731130343556844e-05	0.0001068921395667	-0.0001379313794615
DUOXA2	-3.0481468984222163e-05	1.5346437726880823e-05	5.670673036379151e-06	2.38745780878499e-05	-2.6207720455314407e-05	-2.2025175078031672e-05	3.2469569844310265e-05	-3.6239957126797177e-06	-3.282495499691926e-05	-8.85882443092447e-06	8.050463157872897e-06	-1.7759100636378324e-05	-1.7545601924474506e-05	-2.374137330440129e-05
DUPD1	4.1132725909620085e-05	-3.953096790444069e-05	1.1836223186156129e-05	-3.964115144374092e-05	-4.05642448365194e-05	-2.4502273126291488e-05	5.705992421481695e-05	5.0078075062181e-05	-4.3448142492273855e-05	-2.1924594115411065e-05	-1.341591217292128e-06	-1.802308726693319e-05	-2.582521923425156e-05	-2.738919936862733e-05
DUS1L	-0.0002188354044903	7.92234109379726e-05	-0.0001303198317759	5.035285722264622e-05	-3.986347288781521e-05	8.526756489990852e-05	0.000422736968308	0.0004139787975895	-8.889711404551854e-05	3.2496328209694294e-05	-4.8986918669166185e-05	-8.618721141620666e-05	3.5269955412125733e-05	-9.220961839743552e-05
DUS2	-0.0002360120515046	0.0001879071914075	0.0001129286896144	-0.0001717222714026	-0.0001639087866578	0.0009812141180184	-0.0002083023774475	-0.000373991887376	0.0002200042353685	-0.0001819003107092	-7.13388097411558e-05	-8.842020707235088e-05	-0.0002250234283842	-3.368216830237e-05
DUS3L	-1.985166611699352e-05	3.5759056859090306e-05	7.009794134384534e-06	0.0001164601946227	-0.0002380996686184	-4.073759095597153e-05	2.0405563143888897e-05	0.0002227855029121	5.349441250324064e-05	-1.870589335926103e-05	-4.983895596662241e-05	-0.0001140509693468	-0.0001995049389292	0.0001376510858204
DUS4L	7.853870700975173e-05	-6.058395031934037e-05	6.106427501970419e-05	-6.702312913450884e-05	-1.6623237928322684e-05	2.618769320437296e-05	-7.838656957164966e-05	6.126906150921844e-05	-0.0001184557445552	-7.457470613723227e-05	1.186455820052709e-05	-1.113328611763228e-05	1.6095019960038902e-05	0.0002199854966826
DUSP1	-6.812873802846715e-05	-0.0002652599696265	-0.0005457774017783	0.0005088538488854	-0.0006548004143629	-0.0007523203040134	-9.164881750732515e-05	0.0045001010627971	0.0001334204396458	-0.0001991532396982	-0.0002666544330408	-0.0002362483935658	-0.0001174078732836	-7.774333204757886e-05
DUSP10	-0.0004078282227367	4.627409055822261e-05	0.0005107798170425	2.0158089944007963e-05	-0.000219565700199	-5.315513927879753e-05	-0.0003424072485501	0.0012353249832796	0.0001298237781147	-8.717595013002025e-05	-6.413492216779114e-05	5.949006419999912e-05	0.0002314072433106	1.4436997969567982e-05
DUSP11	0.0001447675295027	-0.0001002490634039	-0.0001000132805696	3.969575683052626e-05	2.936679979717636e-05	4.956700225109566e-05	0.0001077488834178	-0.0001482715356766	2.8809902854592356e-05	-8.892696022506714e-05	-6.749263028635175e-05	-5.426508198199273e-06	0.0001184582227029	-0.0005612276370255
DUSP12	3.650309519232057e-05	-0.0001090703736525	-0.0001808237999037	-1.5928544453931857e-05	8.440428902855554e-05	-4.221946417623213e-05	0.000356597803052	-1.169684208947571e-06	0.0001159704981365	-6.152943021957734e-06	5.25732417702497e-06	-4.136385333394644e-05	-4.21669133790023e-05	-4.407209145844453e-05
DUSP13	-5.3504368354555245e-06	-6.096113695525172e-05	2.5981601270893223e-05	-3.246611984451928e-05	-3.446626613940784e-05	9.566332065356752e-06	-3.310627069298456e-05	0.0005257672935762	-1.1961236695276258e-05	-2.444034079591901e-05	-5.822626694212856e-06	1.6259420894294282e-05	-4.408186835184204e-05	-3.572878428876172e-05
DUSP14	-0.0001188821976945	-4.615849547718017e-05	0.0001051043390535	-5.588767722212151e-05	0.0001301698576803	5.761991737066856e-05	-0.0001008815986148	0.0002609667296897	-1.0165200467675785e-05	7.119998245809519e-05	-4.683438501568332e-05	5.612913557170984e-05	-8.711682585707149e-05	0.0001854930237636
DUSP15	-0.0001075711780802	-0.0001587680105189	-0.0001342305235669	1.2658692475813554e-05	-3.149865636856094e-05	-0.0001950631950176	-3.701940936832408e-05	7.720884994675143e-05	0.0021984790827641	-4.555613557304641e-05	-2.9481338016146863e-05	3.1580801539455217e-05	4.123816264016798e-05	-6.687242362960949e-06
DUSP16	0.0001674654093175	2.3276029359397223e-05	-7.24871219115926e-05	-0.0001664292178708	0.0003391687758783	3.225918122435948e-05	-0.0004886529301294	-0.0003647450674618	0.0007350617594373	2.2429480218914813e-05	1.2761627282281282e-05	5.4250497344157466e-05	0.0004165342290515	-8.650619213908581e-07
DUSP18	0.0001876776397304	3.141818845317997e-05	-0.0001794400760602	-5.491470527803431e-05	0.0001610921466841	4.270567161790397e-07	-8.883122501894371e-05	-0.000200412197851	0.0001075221970639	-3.841912744350844e-05	-7.779866233589195e-05	-1.3235795662179264e-07	0.0003481869725373	-5.5240324516118194e-05
DUSP19	0.0001417231746088	-3.503125882624323e-05	-0.0001394993362252	-1.2852824712299491e-05	-4.095710781381852e-05	-3.860720763012324e-07	0.0001530142118549	3.568483783629953e-05	6.719892077185595e-05	-2.0058319884522527e-05	-2.143702148035224e-05	-7.561579088845903e-05	-6.668576646526027e-05	-6.105743866508221e-06
DUSP2	-0.0007160254415874	-0.0004301627587134	-0.0006565055975763	-0.0005801312456512	-0.0002764486377994	-0.000182630402384	-0.0003731067273697	0.0122067348693146	-4.113121779022717e-05	-0.0002110441591112	-1.6437037407226942e-05	-7.419100178650891e-05	6.700543704042333e-05	-6.98860686065832e-05
DUSP21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DUSP22	-8.150857278400095e-05	9.026723055369908e-05	-5.546094602910737e-05	-0.0001839259394098	0.000137344552756	0.000286380909316	-1.603655013015358e-05	-2.7808409041274924e-05	-0.0001856808142024	-3.4736771369951834e-05	-7.890942711831202e-05	0.0002278061048914	0.0002491447560475	-2.855709556142836e-05
DUSP23	-0.0001112466323541	0.0002071273933818	-0.0001294462481447	-0.0001647993296285	3.625537017095837e-05	0.0001410587774004	0.0003440606893998	-2.8835777232496862e-05	-0.0001275731141237	-9.213770298857672e-06	-8.614216512028179e-05	-9.017971054187849e-05	-0.0001080566806731	-0.0001903897591277
DUSP26	-1.776296682976803e-05	-4.46108080928056e-05	-1.6400842321283072e-05	0.0001267012071927	-3.63156089933374e-05	1.2689730058221906e-06	-8.517868466596738e-05	-0.0001110497893212	-3.1184672982786406e-05	-5.965053445864877e-05	0.000112093130456	-1.186949623495624e-05	9.086522848484808e-06	-3.8703279249964425e-05
DUSP27	2.4821586232674395e-05	3.503956795170788e-05	3.017588739716846e-06	-6.494037697245249e-05	1.651359376202602e-05	-4.920883440779922e-05	-3.4216967833252925e-05	7.310330778272455e-05	-1.8387211977489583e-05	-1.4576320603185383e-05	6.066063259800919e-06	-6.64506736939069e-06	-1.1916592449398951e-05	-4.572323243522768e-05
DUSP28	-4.102784165377184e-06	-0.0001150085660608	-2.4307491362291807e-05	-8.377688263834322e-05	-0.000113250099	8.523318543749639e-06	0.0001687823624604	0.0003930253609654	0.0001660790933483	3.5675475373873844e-05	-1.5005793138698528e-05	-0.0001145412839437	-0.0001425478303028	0.000628626066623
DUSP3	-3.372907037045756e-06	-3.185515802561054e-07	-0.0001528733771191	7.606007858239163e-06	-0.00015655899927	0.0001368665469926	-7.784476813044323e-05	2.451808237008003e-06	0.0001056530158283	0.0002272697955696	-0.0001144704221527	-6.326151931536784e-05	0.0006317280337682	0.0007059937463857
DUSP4	-0.000247135884769	-0.0003922921182466	-0.0001101821148976	-0.000196930834255	0.0002735237491753	0.0009261690419665	-0.0002025042781232	0.0004741315767696	0.0014288570959429	7.541289559274866e-05	0.0001122081735405	8.741549423622903e-05	8.625605878444412e-05	0.0002301182294662
DUSP5	-0.0007049074022158	-0.0005031923582311	0.0005779372803501	0.000533471290857	-0.0004976912804323	1.9832437675362616e-05	-0.0005801496669036	0.0021741920863945	0.0007437906151261	8.347801693358449e-05	0.0002601275401923	0.0003429016054168	-7.986426849215638e-05	-0.0003440318692815
DUSP6	4.817079978376556e-05	-0.0002784630418708	0.0002324708896116	0.0005521945795503	-0.0003523076206542	-0.0001093238210482	-6.272754165256209e-05	-0.0002346359469243	-0.0001092389785723	-7.503719249367479e-05	-5.044781276768068e-05	-1.8275905273709182e-05	0.0002965858325415	-0.0003015349013696
DUSP7	-0.0001872386436783	-6.737533769667966e-05	-2.876476047776481e-05	-2.913281677947959e-05	0.0001861039701945	7.64541982422049e-05	0.0001380401665414	1.2369177284906518e-06	0.0005936629618589	-2.5058736554843165e-05	0.0001277415254498	-6.247423763111125e-05	0.0004920795222069	-0.0002464943559404
DUSP8	-7.760686656658607e-05	3.186034594605375e-05	-0.0002013866166842	-0.0001851176254222	0.0004476853704889	-0.0001409516298613	-3.655180628370007e-05	0.0007819486307505	0.0003728177146884	-5.647488849056313e-05	-3.769645312707943e-05	-6.490841087381285e-05	-3.2596030251299395e-05	0.0001475834602524
DUSP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DUT	-4.1260633636481366e-05	1.2152992802013778e-06	-0.0003547013218345	2.1661976798274517e-05	0.0003306722904223	-4.259090938906584e-05	0.0007053770854405	0.0003144692258821	-0.0002767378501316	-0.0001482853222882	-0.0002024712947709	-0.0002016948125926	-0.0001631393634011	-3.752187724709609e-05
DUX4	-1.9826285139061638e-06	6.495115299347677e-05	-4.103257709817874e-05	-2.400842250277408e-05	7.14849912713685e-05	-6.502716469934379e-05	3.21876110605447e-05	-4.886769053583524e-05	-4.065945518365193e-05	2.366464111286637e-05	-2.1179486898186183e-05	-2.1178145669200904e-05	-2.903640383525242e-05	0.0001162479021603
DUXA	8.219504384853837e-05	4.452350400703524e-05	-0.0001144707108651	0.0001487902884882	-3.022906733529792e-05	-2.642508048755699e-05	1.622554198076228e-05	-7.469076872094578e-05	-4.786864978490143e-05	4.951980303770468e-07	-1.0669705053125912e-05	-1.8003930533356397e-05	-2.4966873774545416e-06	-7.85455531329322e-05
DVL1	-8.367140341479378e-05	6.413317900418486e-06	1.352449627744632e-05	-0.0002252368469479	-6.541807609794932e-05	0.0001230181997156	9.858789940534966e-05	0.0006275691130559	-6.54295979379612e-05	-2.397626908924998e-05	-6.089453674231401e-05	-1.7941688748817632e-05	-1.3828257699575282e-05	-0.0001605292432984
DVL2	1.47980110913592e-05	-3.899479567754352e-05	2.923497369984542e-05	-1.5295382221726487e-05	6.304439980625733e-05	-6.487260056119908e-05	3.2685733608500014e-05	-0.0002128425401683	0.0001106728291219	-4.578175172780958e-06	-8.209451057957145e-05	-2.869886065589178e-05	-0.0001137012561716	-0.0001545128722412
DVL3	-1.2477799837754852e-05	6.714089591398026e-05	-4.991894754153562e-05	-0.000102385864483	8.615412294637636e-05	-7.214463980753674e-05	-2.0846379687300965e-05	0.0001909892906589	3.159983800132479e-05	-2.3860733208872088e-05	5.148397200843069e-05	7.213048315630631e-05	0.0001110606617486	0.0003456520031278
DXO	-8.435462366586742e-05	-8.44718488943765e-05	-6.271086894773328e-05	-8.451433713478367e-05	2.5465139647680895e-05	6.261798010998995e-06	0.0003003305065531	0.0004941750393683	-1.919678736343256e-05	7.50345452306646e-05	-5.46586030173149e-05	-8.868793359022146e-05	-9.455226529124292e-05	0.0001217536106847
DYDC1	-4.1296642424518624e-05	5.6270476476754063e-05	-2.6717408922416587e-05	0.0002023184663864	4.957042812217481e-05	-6.675070968991958e-05	-6.891486860300902e-05	-0.0001773348985068	-2.5552748814139068e-05	-1.349316627256616e-05	1.4622772003920789e-05	7.90329320070819e-06	-5.4311550752946845e-05	-8.666973868462931e-05
DYDC2	-9.59458633840323e-05	0.0001327912805003	3.564328947323992e-06	1.9559274474876496e-05	-0.0001284529264742	7.895312678076399e-05	-6.483541658722306e-06	-0.0002094541787974	0.0001173747589037	-3.20877264673854e-06	-3.2028936418067747e-06	-1.939443282017493e-05	-4.280311247790602e-06	-9.108459423088551e-06
DYM	0.0004836544450035	-9.252505760824348e-06	0.0003669054772284	0.0001382482307202	0.0002184652982398	-4.883286864388162e-05	-0.0011430580525348	-0.0011701301774697	-9.638299515994583e-06	-0.0002370815752223	5.0137949191943535e-05	0.0002170021137106	-6.252031265869215e-05	5.854674063811244e-05
DYNAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYNC1H1	-0.0003457729371509	0.0002148236538908	-9.073225849946468e-05	0.0001649167377349	0.0001151709312354	0.00051806941436	-0.0003023232932859	-0.0001611151468186	0.000429077164771	-0.0001361898026305	0.0001536037064693	6.380759671211292e-05	-0.0001882792446405	0.0001154934444054
DYNC1I1	1.5738652654713344e-06	-6.048323059361923e-06	2.4070606923921004e-06	5.936055154325041e-05	4.309588662449048e-05	1.183902646211585e-05	-0.0002262718681395	0.0001403677243151	0.0001693069002741	6.778090265091096e-05	-6.046468466016782e-05	0.0001342623341166	2.651034421580592e-05	-0.0001163298496649
DYNC1I2	-1.3984136596346464e-05	5.5659549203592924e-06	-1.138966901726934e-06	0.0001103641774683	-4.947060658495876e-05	5.495215641551026e-05	-2.4759958081307765e-05	-0.000297967966331	0.0001443205518541	-0.0001090888618884	-0.0001032081061341	-8.125231706719738e-05	0.0002607010652959	3.584948501565186e-05
DYNC1LI1	2.0343730717870847e-05	2.1444386831617926e-06	-3.632480731675795e-05	-5.248729071418633e-06	5.337853901153768e-05	0.0002445921522655	-0.0001922482470376	0.0002536279977998	-4.776585887043744e-05	-0.0001449226834842	-6.53193844732368e-05	-4.570417162332808e-05	2.507424437476693e-05	-0.0001985617810577
DYNC1LI2	7.519426115781702e-05	-2.297477140180971e-05	-0.0001046339087025	5.896215644821829e-05	-2.87533881898565e-06	0.0001351773908483	-0.0002355343508713	3.3720687038949284e-06	0.0002420793172809	-2.05266046834898e-05	7.363736356319471e-05	8.418221167971479e-05	0.0001012742926356	0.0001524515883715
DYNC2H1	0.0001324160145849	0.0004671875864695	-0.000291860377214	-0.0001941777926164	0.0002816099309393	-0.0003058853402438	-0.0001250607690798	-3.296445919163116e-05	-0.0002200727471916	-6.983404167361018e-06	-4.170467856032732e-05	-2.7577868862641377e-05	0.0001661064359866	9.42590659782269e-05
DYNC2LI1	0.0001039173230019	0.0001314807856383	-8.243093438391774e-05	-0.0002511503043443	3.703240859531274e-05	7.731034906164298e-05	2.4484860665616104e-06	-0.0001206283488776	-3.667385232376245e-05	3.939492301627841e-05	-2.9272461206630392e-05	-9.902398296678702e-06	-8.06790450109385e-05	0.0001008167254853
DYNLL1	-0.0010087573187362	-0.0002265356013752	-0.0001888219846426	0.0001298783471681	0.0003503820847522	0.0011663702489839	0.0011054245901508	0.0003181162969203	-6.996657964686912e-05	0.0005652561074912	0.0001331050078838	7.28219861436291e-05	-2.5407932644070025e-05	0.0011128627693678
DYNLL2	4.438965362115008e-05	6.586463100426802e-05	-9.84724085491574e-05	-0.0001335865448302	0.0001416859422031	-4.981133855626327e-05	-0.0001080905024194	0.0003543642270083	0.0002644818270441	-1.1016996143597306e-05	-6.414668442110713e-05	-8.504735684410616e-05	-0.000116300395086	6.207195797688628e-05
DYNLRB1	-0.0002373327853196	-0.0001372915076758	-0.000248905880557	-0.0002056265430186	-7.358560736975302e-06	0.0002017067646844	0.0008308381831899	0.0004698021237013	0.0002223262026756	0.0001905602419166	-5.871879061646861e-06	-5.063209725225101e-05	-0.0001214152639081	0.0003192725682033
DYNLRB2	0.0001772198624603	1.396399731569379e-05	-0.000141732288547	-3.1663448490367665e-05	-7.984495547864904e-05	2.917050012169448e-05	-8.914000264769351e-05	-0.0001446578455044	0.0001139605415943	3.242666010281089e-05	1.1758293128572867e-05	1.146623577967138e-05	-7.626054520484423e-05	-8.733814516715631e-05
DYNLT1	-0.0005010053875486	0.0006064171305213	-0.0001297383453269	-0.0002111397400682	6.323964977763286e-05	4.748092619663156e-05	4.691410173857478e-05	0.0001459984593097	0.0009544358916556	0.0001732607288347	-3.4092961611711345e-05	1.7814239188239333e-05	0.0001704080188717	5.236063824173214e-05
DYNLT3	4.210322777493251e-05	3.888932458467034e-05	-0.0002563954230212	-1.784001819508226e-05	0.0002142573863671	-0.0002317530010835	8.393379102405019e-05	0.0002227801953036	3.247902692686491e-05	-8.22712216581122e-05	-0.000118090608014	-0.0001191183498507	5.865260628684321e-05	0.0001083781961068
DYRK1A	0.0003501391304098	0.0001536457866251	0.0004268816759906	9.203018775994526e-06	9.663413198123892e-05	0.0004259582294036	-0.0013156779715131	-0.0009292706618345	0.0001971265509217	-0.0004423294204923	-4.124745777366654e-05	0.0003081989243005	0.0001968210991625	-1.9923126973623397e-05
DYRK1B	-6.648278054167247e-05	-1.7918624200612544e-05	3.972717213142913e-05	0.0001676794700394	1.8457371880269813e-05	4.310228919756426e-05	-0.0001959098557919	-8.595060390878365e-05	1.7611458608968734e-05	-6.267866513697231e-05	6.605417201591921e-05	-1.3591398794135428e-05	-7.994764024504578e-05	0.000119915169004
DYRK2	0.0002822264196485	-6.360417434715619e-05	-0.0002049302536235	-0.0002492304515783	0.0006709457178997	-0.0001515190598359	-3.95570211726528e-06	-0.0001607467920077	-0.0001967177475511	-0.0001744363775463	-0.0001299288324155	-0.0001475622671029	1.615413854321155e-05	0.000257002512729
DYRK3	-0.0001038457184055	0.000111728633191	6.376620153779687e-05	2.4794550450640696e-06	3.787079179799232e-06	0.0001353948691068	-0.0002262011429112	-0.0002336058700266	-0.0001191584712029	1.6933494910171684e-05	0.0001055808324537	-4.19224814714023e-05	-7.917968323464873e-06	-0.0001139432632205
DYRK4	-0.0001724542760868	-1.5511097168287496e-05	6.485269664725543e-05	3.1167382777926355e-05	-9.023852637064652e-05	-3.2078925506413823e-05	0.0002017995153635	0.0001379059124493	8.842657556294206e-07	0.0001387493591454	0.0001056730386587	-9.080239962447978e-05	-0.0001998409147422	8.768630205274118e-05
DYSF	3.453838966482653e-05	-0.0001411483599625	-0.0001409953895366	0.0001884148758949	-0.0001051603671441	0.0005816032602819	-4.480869934732554e-05	-9.22461844348921e-05	-0.0001152022449203	-3.529698258131351e-05	-2.9934237670608897e-05	-7.598725042592602e-07	0.0002409790488491	-0.0001300204165052
DYTN	0.0001024633260538	2.7244453805861872e-05	-1.200872287987106e-05	6.925651395171813e-06	-8.910034381120457e-05	5.462081442895589e-05	-2.86753114681559e-05	-0.0002219421913353	-3.435613947299525e-05	-2.4262000582825237e-05	-6.082815757562735e-06	2.0141949095803643e-05	-3.5957649866348175e-05	-2.6392022504562068e-05
DYX1C1	-3.11726820787415e-05	-8.774903627197321e-05	-7.365174953890271e-05	-2.806142378250177e-05	0.0001256924970647	0.0004011658314189	0.0001616630010261	0.0002317747078489	-8.578822956193335e-05	-4.175205209729516e-05	-8.054162130998007e-05	-8.74902653352857e-05	-2.2649378399057896e-05	-0.0002456992468971
DZANK1	-0.0001773823969921	0.0002093130271316	6.604173645925105e-05	9.181211335770364e-05	-8.148973586507256e-05	-1.5788188485297952e-05	-0.0002394776387311	0.000180529312614	0.0001975284146076	-0.000118301647543	1.3545550980719476e-05	0.0001395947082458	4.348718405105942e-07	-0.0002844936316958
DZIP1	3.021999837029203e-05	1.667940310716125e-05	1.6657277488986216e-05	-6.937561812725669e-05	-2.4408475904416765e-06	-6.950748469617173e-05	7.165265409299769e-05	8.050655685909686e-05	-4.0570164630526455e-05	-2.7126415494056757e-05	-1.350330914144018e-05	-2.7339164739771416e-05	3.7591703299679263e-05	-6.084780195667415e-05
DZIP1L	-1.0578743586100438e-05	5.414551847960901e-05	6.876587621478306e-05	-7.309337837880573e-05	0.0001271536568415	-0.0001004234725263	2.037495739538725e-05	-0.0001392185784567	-6.75727424629714e-05	-3.044824998663617e-05	-1.205588653643475e-05	1.1531314361291178e-05	1.3194085487118392e-05	-6.844223896224603e-05
DZIP3	6.626079879807024e-05	-0.0005906793460022	0.0009939335895577	-6.316785685442861e-05	-1.7928534160136623e-05	0.0001437975446319	-0.0003083559095222	-0.0005116700277908	-0.0001475274605209	-0.0001818052995166	-9.525342731661082e-05	-5.631309449783104e-05	3.840750856231808e-05	0.000473298130837
E2F1	-0.000234353781041	0.000109224521705	0.0001970304249023	-5.824800354538296e-05	-0.0002439450335946	0.0002668330665721	-6.887060902834181e-06	0.0001877848181626	0.0001075358686573	-4.3615667762916856e-05	2.5941440769902413e-05	-1.5870008039232825e-05	-7.341840647801377e-05	3.7337002730675446e-05
E2F2	-0.0001618757908494	-5.164656344217077e-05	-0.0001481069729131	0.0002932485800319	-2.684715828389871e-05	0.0003703447269517	0.0002071103824379	-0.0002066858204816	-0.0002079129727512	-1.763197889594611e-05	5.061263282395815e-05	0.0002203449194255	-1.2066823228219047e-05	0.0001577618568603
E2F3	-0.0002415315536896	-5.457505609233245e-05	0.0006260280571257	-0.0001676392837789	-0.0001390926649774	0.0003347559932359	-0.0003377130631441	-5.878747810556721e-05	-2.114987810299117e-05	1.863023742044736e-05	7.874868999828115e-05	4.61828221412449e-05	6.739429860249172e-05	0.000437708184525
E2F4	-0.0001157686399383	7.099840510072366e-05	-0.000198371417541	0.0001895892006179	-4.527095656825915e-05	8.697671044376483e-05	0.0001827135038662	4.777735250779486e-06	0.0001846451703696	-4.1640208049482665e-05	-0.0001098577634554	-6.334059236166662e-05	-0.0001211716495753	0.0001323862959199
E2F5	2.6475444590857056e-05	2.842666803916881e-05	0.0001727109298473	0.0008108004331625	-0.0007228681365944	6.062950354600801e-05	-0.0004745901361804	-0.0004008442965527	-0.0004237806427461	-0.0002509535051355	-3.057710296023988e-05	-5.072860524495068e-05	0.0001890667247427	0.0001801734615732
E2F6	-0.0001047579125637	7.636267750590344e-05	-4.948768699942825e-06	-4.291816157404886e-05	0.0001401698603683	-7.820447457577192e-05	-0.0001011208178982	-5.954134946823224e-05	7.348931621449247e-05	6.283996770538176e-06	0.0001216313319493	-6.565284703694095e-05	0.0002511036814647	-0.000185489789333
E2F7	-9.379543178368498e-05	-8.731030004760951e-05	-0.000137457710029	-0.00012396397239	-4.250938839828093e-05	0.0003123525674364	0.0003965911112476	0.0003726666162195	0.0008723215498981	-4.736719905089497e-05	-5.516991802568122e-05	-7.780428423421856e-05	-3.9161643867836e-05	3.713429363383555e-05
E2F8	1.4439656044193076e-05	-6.080581787340484e-05	3.3392767674644795e-06	-4.73890697695194e-05	-6.704955773451443e-05	0.0001764803451554	0.0001439203146214	-0.0001190397105454	7.21171001548475e-06	-8.125014274756909e-05	0.0003082215219968	-0.0001456774320674	-0.0001229221667484	-6.158000328745836e-05
E4F1	-0.0001811479620243	0.0001410847118188	9.51910806788027e-05	8.602633731674797e-05	-7.368113067536132e-05	0.0001578973820503	-0.0001011771792408	-0.0003639866277238	0.0001100351972465	-6.060176271348621e-05	-4.1906755887302656e-06	6.788075461185166e-05	8.772023994334473e-06	0.0003549403286686
EAF1	3.761786616655755e-05	-6.277480516404368e-05	-5.602199138277874e-06	-8.42527568657335e-06	6.386600657566513e-06	9.157209458209554e-05	-8.333260983529104e-05	2.933441305849745e-05	0.0001142983786957	4.346041544736533e-06	-1.820846415890238e-05	-5.717456103205638e-05	-3.945207038604462e-05	0.00050493225647
EAF2	8.759065332511235e-05	-0.0005967272912887	0.0010698245297228	-0.0006077715144753	-0.0003382886468704	-0.0003260085584345	5.736041626164152e-05	-0.0002052064243535	-4.047925203858968e-05	0.0002071690495155	0.0006317353649946	-2.1085023638679937e-05	-0.0006298981917418	0.0002124702982434
EAPP	0.0002196078655038	-0.0001854494939068	0.0001181364845804	-6.53669056413423e-05	-0.0001195822636867	-1.640842894910689e-05	3.754213420620297e-05	-5.900970616510491e-05	-1.546870586826518e-05	-0.0001159944042032	-9.591329428969804e-05	-9.457814196378124e-05	-9.201023680770004e-05	-0.0004683107843355
EARS2	-0.000131633180446	4.39139536534977e-05	2.271696996999625e-05	-4.71422553696694e-05	1.4834777844432217e-05	9.432825027280912e-05	-1.9032158253276605e-06	-0.0004120762562851	0.0003022697866249	7.346997854222094e-05	0.0001815409189839	4.612304500048019e-05	-0.000105950086368	7.587462104798185e-05
